Q10479;0
Q10480;3
Q10481;0
Q10482;3
Q10483;4
Q10484;0
Q10485;6
Q10486;0
Q10487;4
Q10488;0
Q10489;3
Q10490;2
Q10491;3
Q10492;1
Q10493;3
Q10494;4
Q10495;0
Q10496;4
Q10497;3
Q10498;0
Q10499;2
Q10500;3
Q10501;0
Q10502;3
Q10503;0
Q10504;3
Q10505;0
Q10506;1
Q10507;3
Q10508;0
Q10509;0
Q10510;0
Q10511;0
Q10512;2
Q10513;0
Q10514;3
Q10515;0
Q10516;3
Q10517;0
Q10518;5
Q10519;0
Q10520;19
Q10521;0
Q10522;3
Q10523;3
Q10524;5
Q10525;0
Q10526;3
Q10528;3
Q10529;0
Q10530;4
Q10531;0
Q10532;0
Q10533;3
Q10534;2
Q10535;0
Q10536;0
Q10537;3
Q10538;0
Q10539;3
Q10540;0
Q10541;3
Q10542;0
Q10543;2
Q10544;3
Q10545;2
Q10546;1
Q10547;0
Q10548;0
Q10549;0
Q10550;2
Q10551;0
Q10552;2
Q10553;2
Q10554;1
Q10555;0
Q10556;0
Q10557;0
Q10558;2
Q10559;2
Q10560;2
Q10561;0
Q10562;0
Q10563;0
Q10564;0
Q10565;0
Q10566;5
Q10567;0
Q10568;2
Q10569;0
Q10570;0
Q10571;0
Q10572;2
Q10573;0
Q10574;0
Q10575;0
Q10576;0
Q10577;1
Q10578;0
Q10579;0
Q10580;0
Q10581;0
Q10582;0
Q10583;0
Q10584;5
Q10585;2
Q10586;0
Q10587;2
Q10588;6
Q10589;2
Q10590;0
Q10591;2
Q10592;0
Q10593;0
Q10594;0
Q10595;0
Q10596;0
Q10597;0
Q10598;3
Q10599;0
Q10600;0
Q10601;2
Q10602;0
Q10603;0
Q10604;0
Q10605;0
Q10606;0
Q10607;0
Q10608;0
Q10609;0
Q10610;2
Q10611;0
Q10612;0
Q10613;0
Q10614;0
Q10615;0
Q10616;0
Q10617;0
Q10618;0
Q10619;0
Q10620;0
Q10621;0
Q10622;0
Q10623;0
Q10624;0
Q10625;0
Q10626;1
Q10627;2
Q10628;0
Q10629;0
Q10630;2
Q10631;2
Q10632;0
Q10633;5
Q10634;0
Q10635;2
Q10636;0
Q10637;2
Q10638;0
Q10639;0
Q10640;0
Q10641;0
Q10642;2
Q10643;0
Q10644;0
Q10645;0
Q10646;2
Q10647;1
Q10648;16
Q10649;0
Q10650;0
Q10651;0
Q10652;1
Q10653;0
Q10654;2
Q10655;0
Q10656;0
Q10657;0
Q10658;5
Q10659;0
Q10660;1
Q10661;0
Q10662;0
Q10663;0
Q10664;21
Q10665;5
Q10666;0
Q10667;0
Q10668;0
Q10669;2
Q10670;2
Q10671;2
Q10672;0
Q10673;0
Q10674;0
Q10675;0
Q10676;3
Q10677;3
Q10678;0
Q10679;0
Q10680;0
Q10681;2
Q10682;2
Q10683;0
Q10684;0
Q10685;2
Q10686;0
Q10687;0
Q10688;0
Q10689;0
Q10690;0
Q10691;2
Q10692;0
Q10693;0
Q10694;2
Q10695;0
Q10696;0
Q10697;0
Q10698;0
Q10699;3
Q10700;0
Q10701;0
Q10702;0
Q10703;0
Q10704;0
Q10705;0
Q10706;1
Q10707;1
Q10708;7
Q10709;0
Q10710;1
Q10711;0
Q10712;0
Q10713;0
Q10714;2
Q10715;2
Q10716;0
Q10717;2
Q10718;0
Q10719;1
Q10720;0
Q10721;0
Q10722;0
Q10723;0
Q10724;1
Q10725;0
Q10726;0
Q10727;0
Q10728;0
Q10729;4
Q10730;0
Q10731;0
Q10732;2
Q10733;0
Q10734;0
Q10735;0
Q10736;1
Q10737;5
Q10738;6
Q10739;3
Q10740;0
Q10741;0
Q10742;1
Q10743;3
Q10744;3
Q10745;0
Q10747;0
Q10748;0
Q10749;0
Q10750;0
Q10751;0
Q10752;0
Q10753;0
Q10754;1
Q10755;0
Q10756;0
Q10757;0
Q10758;0
Q10759;0
Q10760;3
Q10761;2
Q10762;3
Q10763;3
Q10764;2
Q10765;2
Q10766;2
Q10767;3
Q10768;2
Q10769;3
Q10770;3
Q10771;2
Q10772;0
Q10773;2
Q10774;3
Q10775;0
Q10776;2
Q10777;2
Q10779;3
Q10780;2
Q10781;0
Q10782;3
Q10783;1
Q10784;3
Q10785;2
Q10786;5
Q10787;0
Q10788;0
Q10789;0
Q10790;0
Q10791;2
Q10792;2
Q10793;0
Q10794;3
Q10795;0
Q10796;2
Q10797;0
Q10798;2
Q10799;2
Q10800;0
Q10801;1
Q10802;0
Q10803;0
Q10804;0
Q10805;0
Q10806;2
Q10807;0
Q10808;0
Q10809;0
Q10810;0
Q10811;6
Q10812;0
Q10813;0
Q10814;2
Q10815;0
Q10816;0
Q10817;0
Q10818;0
Q10819;18
Q10820;0
Q10821;0
Q10822;0
Q10823;3
Q10824;0
Q10825;0
Q10826;0
Q10827;0
Q10828;0
Q10829;0
Q10830;2
Q10831;0
Q10832;0
Q10833;0
Q10834;0
Q10835;0
Q10836;0
Q10837;1
Q10838;0
Q10839;0
Q10841;0
Q10842;5
Q10843;0
Q10844;0
Q10845;0
Q10846;0
Q10847;0
Q10848;0
Q10849;0
Q10850;1
Q10851;0
Q10852;5
Q10853;0
Q10854;0
Q10855;0
Q10856;4
Q10857;3
Q10858;7
Q10859;0
Q10860;6
Q10861;1
Q10862;3
Q10863;0
Q10864;1
Q10865;0
Q10866;2
Q10867;2
Q10868;0
Q10869;1
Q10870;2
Q10871;0
Q10872;0
Q10873;0
Q10874;2
Q10875;5
Q10876;3
Q10877;3
Q10878;1
Q10879;1
Q10880;3
Q10881;0
Q10882;2
Q10883;0
Q10884;1
Q10885;0
Q10886;1
Q10887;4
Q10888;5
Q10889;1
Q10890;3
Q10891;0
Q10892;0
Q10893;3
Q10894;0
Q10895;3
Q10896;0
Q10897;3
Q10898;3
Q10900;0
Q10901;7
Q10902;1
Q10903;0
Q10904;0
Q10905;1
Q10906;0
Q10907;5
Q10908;5
Q10909;0
Q10911;0
Q10912;0
Q10913;0
Q10914;1
Q10915;1
Q10916;3
Q10917;0
Q10918;3
Q10919;4
Q10920;4
Q10921;3
Q10922;2
Q10923;5
Q10924;0
Q10925;0
Q10926;1
Q10927;3
Q10928;0
Q10929;1
Q10930;0
Q10931;1
Q10932;0
Q10933;3
Q10934;0
Q10935;3
Q10936;0
Q10937;0
Q10938;2
Q10939;0
Q10940;0
Q10941;0
Q10942;0
Q10943;41
Q10944;3
Q10945;0
Q10946;2
Q10947;0
Q10948;0
Q10949;2
Q10950;2
Q10951;0
Q10952;0
Q10953;0
Q10954;0
Q10955;0
Q10956;0
Q10957;0
Q10958;0
Q10959;0
Q10960;0
Q10961;0
Q10962;0
Q10963;0
Q10964;2
Q10965;0
Q10966;2
Q10967;2
Q10969;0
Q10970;2
Q10971;0
Q10972;2
Q10973;4
Q10974;0
Q10975;0
Q10976;4
Q10977;0
Q10978;1
Q10979;0
Q10980;1
Q10981;0
Q10982;0
Q10983;0
Q10985;2
Q10986;0
Q10987;44
Q10988;0
Q10989;0
Q10990;44
Q10991;0
Q10992;2
Q10993;0
Q10994;0
Q10995;2
Q10996;0
Q10997;0
Q10998;48
Q10999;0
Q11000;2
Q11001;0
Q11002;46
Q11003;1
Q11004;41
Q11005;1
Q11006;2
Q11007;2
Q11008;0
Q11009;39
Q11010;2
Q11011;0
Q11012;0
Q11013;0
Q11014;0
Q11015;0
Q11016;0
Q11017;0
Q11018;0
Q11019;1
Q11020;0
Q11021;0
Q11022;1
Q11023;1
Q11024;5
Q11025;0
Q11026;0
Q11027;0
Q11028;0
Q11029;0
Q11030;3
Q11031;3
Q11032;0
Q11033;6
Q11034;2
Q11035;1
Q11036;3
Q11037;0
Q11038;3
Q11039;4
Q11040;3
Q11041;0
Q11042;4
Q11043;3
Q11044;0
Q11045;3
Q11046;3
Q11047;1
Q11049;1
Q11050;1
Q11051;0
Q11052;1
Q11053;0
Q11054;0
Q11055;0
Q11056;0
Q11057;0
Q11058;0
Q11059;3
Q11060;0
Q11061;2
Q11062;0
Q11063;15
Q11064;3
Q11065;0
Q11066;0
Q11067;0
Q11068;1
Q11069;0
Q11070;0
Q11071;0
Q11072;0
Q11073;0
Q11075;0
Q11076;0
Q11077;0
Q11078;1
Q11079;0
Q11080;0
Q11081;2
Q11082;0
Q11083;4
Q11084;0
Q11085;1
Q11086;0
Q11087;0
Q11088;0
Q11089;0
Q11090;5
Q11091;0
Q11092;0
Q11093;0
Q11094;0
Q11095;0
Q11096;0
Q11097;0
Q11098;0
Q11099;0
Q11100;0
Q11101;2
Q11102;3
Q11103;0
Q11104;2
Q11105;0
Q11106;1
Q11107;2
Q11108;0
Q11109;2
Q11110;0
Q11111;0
Q11112;0
Q11113;0
Q11114;2
Q11115;0
Q11116;1
Q11117;0
Q11118;0
Q11119;3
Q11120;0
Q11121;0
Q11122;0
Q11123;1
Q11124;3
Q11125;2
Q11126;0
Q11127;0
Q11128;0
Q11129;2
Q11130;0
Q11131;0
Q11132;10
Q11133;0
Q11134;0
Q11135;1
Q11136;0
Q11137;0
Q11138;0
Q11139;0
Q11140;0
Q11141;0
Q11142;1
Q11143;0
Q11144;0
Q11145;0
Q11146;0
Q11147;1
Q11148;2
Q11149;1
Q11150;0
Q11151;0
Q11152;3
Q11153;1
Q11154;0
Q11155;2
Q11156;2
Q11158;0
Q11159;0
Q11160;1
Q11161;0
Q11162;0
Q11163;2
Q11164;0
Q11165;2
Q11166;2
Q11167;0
Q11168;2
Q11169;3
Q11170;2
Q11171;1
Q11172;0
Q11173;5
Q11174;0
Q11175;3
Q11176;0
Q11177;7
Q11178;0
Q11179;0
Q11180;1
Q11181;0
Q11182;0
Q11183;0
Q11184;0
Q11185;0
Q11186;0
Q11187;0
Q11188;0
Q11189;0
Q11190;1
Q11191;0
Q11192;0
Q11193;0
Q11194;1
Q11195;0
Q11196;0
Q11197;3
Q11198;0
Q11199;0
Q11200;2
Q11201;1
Q11202;0
Q11203;0
Q11204;2
Q11205;3
Q11206;0
Q11207;0
Q11208;0
Q11209;2
Q11210;0
Q11211;0
Q11212;0
Q11213;0
Q11214;1
Q11215;4
Q11216;0
Q11217;0
Q11218;0
Q11219;0
Q11220;0
Q11221;0
Q11222;0
Q11223;3
Q11224;0
Q11225;0
Q11226;0
Q11227;3
Q11228;0
Q11229;0
Q11230;0
Q11231;5
Q11232;6
Q11233;0
Q11234;0
Q11235;0
Q11236;4
Q11237;1
Q11238;3
Q11239;0
Q11240;2
Q11241;0
Q11242;3
Q11243;0
Q11244;0
Q11245;3
Q11246;0
Q11247;4
Q11248;1
Q11249;0
Q11250;1
Q11252;0
Q11253;0
Q11254;0
Q11255;1
Q11256;18
Q11257;3
Q11258;0
Q11259;0
Q11260;0
Q11261;0
Q11262;0
Q11263;4
Q11264;0
Q11265;1
Q11266;6
Q11267;0
Q11268;2
Q11269;0
Q11270;4
Q11271;0
Q11272;2
Q11273;2
Q11274;0
Q11275;0
Q11276;0
Q11277;0
Q11278;0
Q11279;0
Q11280;1
Q11281;2
Q11282;0
Q11283;0
Q11284;0
Q11285;0
Q11286;3
Q11287;0
Q11288;0
Q11289;0
Q11290;0
Q11291;4
Q11292;2
Q11293;3
Q11294;0
Q11295;0
Q11296;0
Q11297;0
Q11298;0
Q11299;0
Q11300;1
Q11301;4
Q11302;1
Q11303;0
Q11304;2
Q11305;0
Q11306;0
Q11307;0
Q11308;4
Q11309;4
Q11310;0
Q11311;0
Q11312;0
Q11313;0
Q11314;3
Q11315;1
Q11316;0
Q11317;0
Q11318;0
Q11319;0
Q11320;0
Q11321;0
Q11322;1
Q11323;3
Q11324;3
Q11325;0
Q11326;0
Q11327;0
Q11328;0
Q11329;3
Q11330;4
Q11331;3
Q11332;0
Q11333;0
Q11334;6
Q11335;3
Q11336;0
Q11337;3
Q11338;0
Q11339;3
Q11340;3
Q11341;0
Q11342;4
Q11343;0
Q11344;8
Q11345;4
Q11346;1
Q11347;3
Q11348;0
Q11349;0
Q11350;0
Q11351;3
Q11352;0
Q11353;4
Q11354;0
Q11355;4
Q11356;0
Q11357;0
Q11358;1
Q11359;3
Q11360;6
Q11362;2
Q11363;0
Q11364;0
Q11365;0
Q11366;3
Q11367;0
Q11368;1
Q11369;2
Q11370;0
Q11371;1
Q11372;0
Q11373;0
Q11374;0
Q11375;1
Q11376;2
Q11377;0
Q11378;10
Q11379;7
Q11380;2
Q11381;1
Q11382;0
Q11383;0
Q11384;0
Q11385;0
Q11386;0
Q11387;0
Q11388;3
Q11389;3
Q11390;0
Q11391;2
Q11392;0
Q11393;3
Q11394;2
Q11395;3
Q11396;0
Q11397;0
Q11398;1
Q11399;3
Q11400;0
Q11401;0
Q11402;1
Q11403;0
Q11404;1
Q11405;2
Q11406;0
Q11407;0
Q11408;0
Q11409;4
Q11410;2
Q11411;4
Q11412;2
Q11413;1
Q11414;0
Q11415;0
Q11416;2
Q11417;7
Q11418;0
Q11419;0
Q11420;4
Q11421;0
Q11422;7
Q11423;0
Q11424;1
Q11425;0
Q11426;5
Q11427;13
Q11428;0
Q11429;0
Q11430;4
Q11431;0
Q11432;1
Q11433;0
Q11434;0
Q11435;3
Q11436;0
Q11438;1
Q11439;2
Q11440;2
Q11441;2
Q11442;3
Q11443;2
Q11444;0
Q11445;0
Q11446;1
Q11447;0
Q11448;2
Q11449;0
Q11450;2
Q11451;5
Q11452;0
Q11453;0
Q11454;0
Q11455;0
Q11456;1
Q11457;6
Q11458;0
Q11459;27
Q11460;0
Q11461;1
Q11462;5
Q11463;1
Q11464;1
Q11465;2
Q11466;0
Q11467;3
Q11468;2
Q11469;0
Q11470;0
Q11471;4
Q11472;10
Q11473;0
Q11474;1
Q11475;0
Q11476;0
Q11477;0
Q11478;0
Q11479;0
Q11480;0
Q11481;0
Q11482;0
Q11483;2
Q11484;0
Q11485;1
Q11486;0
Q11487;5
Q11488;0
Q11489;0
Q11490;0
Q11491;0
Q11492;2
Q11493;0
Q11494;0
Q11495;0
Q11496;0
Q11497;0
Q11498;0
Q11499;1
Q11500;0
Q11501;0
Q11502;0
Q11503;0
Q11504;0
Q11505;2
Q11506;0
Q11507;0
Q11508;0
Q11509;2
Q11510;0
Q11511;0
Q11512;0
Q11513;3
Q11514;0
Q11515;0
Q11517;0
Q11518;4
Q11519;0
Q11521;0
Q11522;0
Q11523;3
Q11524;0
Q11526;0
Q11527;1
Q11528;1
Q11529;0
Q11530;1
Q11531;1
Q11532;0
Q11533;0
Q11534;1
Q11535;0
Q11536;0
Q11537;1
Q11538;2
Q11539;0
Q11540;0
Q11541;1
Q11542;0
Q11543;0
Q11544;1
Q11545;0
Q11546;0
Q11547;0
Q11548;1
Q11549;1
Q11550;0
Q11551;1
Q11552;1
Q11553;1
Q11554;1
Q11555;1
Q11556;0
Q11557;1
Q11558;1
Q11559;0
Q11560;0
Q11561;0
Q11562;1
Q11563;3
Q11564;1
Q11565;0
Q11566;0
Q11567;1
Q11568;6
Q11569;0
Q11570;3
Q11571;0
Q11572;0
Q11573;5
Q11574;1
Q11575;107
Q11576;2
Q11577;2
Q11578;0
Q11579;4
Q11580;0
Q11581;0
Q11582;2
Q11583;0
Q11584;18
Q11585;3
Q11586;0
Q11587;2
Q11588;0
Q11589;0
Q11590;0
Q11592;1
Q11593;0
Q11594;0
Q11595;1
Q11596;0
Q11597;0
Q11598;2
Q11599;0
Q11600;0
Q11602;0
Q11603;0
Q11604;0
Q11605;0
Q11606;0
Q11607;0
Q11608;0
Q11609;2
Q11611;0
Q11612;1
Q11613;4
Q11614;0
Q11615;0
Q11616;0
Q11617;1
Q11618;0
Q11619;0
Q11620;0
Q11621;0
Q11622;0
Q11623;0
Q11624;0
Q11625;0
Q11626;0
Q11627;1
Q11628;2
Q11629;3
Q11630;0
Q11631;6
Q11632;1
Q11633;2
Q11634;4
Q11635;2
Q11636;0
Q11637;0
Q11638;0
Q11639;3
Q11640;0
Q11641;0
Q11642;1
Q11643;1
Q11644;0
Q11645;0
Q11646;0
Q11647;0
Q11648;0
Q11649;0
Q11650;2
Q11651;1
Q11652;2
Q11653;2
Q11656;2
Q11657;0
Q11658;2
Q11659;13
Q11660;1
Q11661;0
Q11662;3
Q11663;1
Q11664;0
Q11665;2
Q11666;3
Q11667;0
Q11668;2
Q11669;0
Q11670;0
Q11671;1
Q11672;0
Q11673;0
Q11674;0
Q11675;2
Q11676;7
Q11677;0
Q11678;0
Q11679;0
Q11680;0
Q11681;2
Q11682;0
Q11683;2
Q11684;3
Q11685;0
Q11686;0
Q11687;2
Q11688;0
Q11689;0
Q11690;0
Q11691;2
Q11692;2
Q11693;3
Q11694;0
Q11695;0
Q11696;3
Q11697;0
Q11698;1
Q11699;2
Q11700;0
Q11701;3
Q11702;1
Q11703;3
Q11704;0
Q11705;0
Q11706;0
Q11707;2
Q11708;0
Q11709;0
Q11710;2
Q11711;0
Q11712;2
Q11714;2
Q11715;0
Q11716;0
Q11717;2
Q11718;1
Q11719;0
Q11720;0
Q11721;2
Q11722;0
Q11723;1
Q11724;0
Q11725;4
Q11726;1
Q11727;0
Q11728;2
Q11729;0
Q11730;3
Q11731;2
Q11732;0
Q11733;2
Q11734;5
Q11735;0
Q11736;0
Q11737;0
Q11738;2
Q11739;2
Q11740;0
Q11741;3
Q11742;0
Q11743;0
Q11744;0
Q11745;0
Q11746;2
Q11747;1
Q11748;0
Q11749;0
Q11750;4
Q11751;7
Q11752;0
Q11753;0
Q11754;0
Q11755;0
Q11756;0
Q11757;0
Q11758;0
Q11759;2
Q11760;0
Q11761;2
Q11762;0
Q11763;0
Q11764;0
Q11765;0
Q11766;0
Q11767;0
Q11768;4
Q11769;0
Q11770;0
Q11771;0
Q11772;0
Q11773;0
Q11774;2
Q11775;0
Q11777;0
Q11778;0
Q11779;1
Q11780;7
Q11781;0
Q11782;1
Q11783;0
Q11784;0
Q11785;0
Q11786;0
Q11787;5
Q11788;2
Q11789;0
Q11790;0
Q11791;0
Q11792;0
Q11793;10
Q11794;0
Q11795;0
Q11796;4
Q11797;4
Q11798;3
Q11799;3
Q11800;0
Q11801;0
Q11802;3
Q11803;4
Q11804;4
Q11805;2
Q11806;3
Q11807;4
Q11808;0
Q11809;0
Q11810;2
Q11811;4
Q11812;13
Q11813;8
Q11814;0
Q11815;15
Q11816;13
Q11817;4
Q11818;4
Q11819;0
Q11820;19
Q11821;0
Q11822;5
Q11823;1
Q11824;0
Q11825;0
Q11826;2
Q11827;0
Q11828;0
Q11829;2
Q11830;0
Q11831;0
Q11832;3
Q11833;0
Q11834;0
Q11835;0
Q11836;0
Q11837;4
Q11838;0
Q11840;0
Q11841;0
Q11842;1
Q11843;0
Q11844;3
Q11845;0
Q11846;0
Q11847;0
Q11848;0
Q11849;0
Q11850;0
Q11851;0
Q11852;3
Q11853;0
Q11854;0
Q11855;0
Q11856;0
Q11857;5
Q11858;2
Q11859;0
Q11860;6
Q11861;0
Q11862;0
Q11863;0
Q11864;0
Q11865;3
Q11866;3
Q11867;0
Q11868;0
Q11869;16
Q11870;0
Q11871;0
Q11872;0
Q11873;0
Q11874;6
Q11875;1
Q11876;2
Q11877;0
Q11878;0
Q11879;0
Q11880;0
Q11881;0
Q11882;0
Q11883;0
Q11884;0
Q11885;0
Q11886;3
Q11887;1
Q11888;0
Q11889;0
Q11890;0
Q11891;14
Q11892;0
Q11893;0
Q11894;0
Q11895;2
Q11896;0
Q11897;3
Q11898;0
Q11899;0
Q11900;8
Q11901;0
Q11902;3
Q11903;10
Q11904;0
Q11905;0
Q11906;0
Q11907;0
Q11908;3
Q11909;0
Q11910;0
Q11911;0
Q11912;0
Q11913;1
Q11914;0
Q11915;0
Q11916;0
Q11917;0
Q11918;0
Q11919;0
Q11920;1
Q11921;1
Q11922;0
Q11923;0
Q11924;0
Q11925;3
Q11926;0
Q11927;0
Q11928;0
Q11929;1
Q11930;2
Q11931;2
Q11932;2
Q11933;1
Q11934;0
Q11935;1
Q11936;0
Q11937;0
Q11938;1
Q11939;2
Q11940;0
Q11941;1
Q11942;1
Q11943;1
Q11944;0
Q11945;0
Q11946;0
Q11947;0
Q11948;3
Q11949;0
Q11950;0
Q11951;2
Q11952;0
Q11953;0
Q11954;0
Q11955;0
Q11956;1
Q11957;0
Q11958;0
Q11959;2
Q11960;0
Q11961;0
Q11962;5
Q11963;1
Q11964;0
Q11965;0
Q11966;0
Q11967;0
Q11968;0
Q11969;0
Q11970;0
Q11971;0
Q11972;0
Q11973;0
Q11974;1
Q11975;10
Q11976;2
Q11977;2
Q11978;0
Q11979;1
Q11980;3
Q11981;1
Q11982;2
Q11983;0
Q11984;0
Q11985;9
Q11986;2
Q11987;0
Q11988;1
Q11989;6
Q11990;2
Q11991;0
Q11992;0
Q11993;0
Q11994;0
Q11995;3
Q11996;0
Q11997;0
Q11998;0
Q11999;0
Q12000;0
Q12001;0
Q12002;0
Q12003;3
Q12004;3
Q12005;0
Q12006;0
Q12007;7
Q12008;4
Q12009;1
Q12010;0
Q12011;0
Q12012;0
Q12013;0
Q12014;2
Q12015;0
Q12016;0
Q12017;2
Q12018;0
Q12019;2
Q12020;0
Q12021;2
Q12022;1
Q12023;2
Q12024;4
Q12025;0
Q12026;1
Q12028;0
Q12029;3
Q12030;1
Q12034;0
Q12035;2
Q12036;0
Q12037;2
Q12038;0
Q12039;0
Q12040;2
Q12041;2
Q12042;2
Q12043;0
Q12044;0
Q12045;3
Q12046;0
Q12047;2
Q12048;2
Q12049;0
Q12050;5
Q12051;0
Q12052;3
Q12053;1
Q12054;0
Q12055;2
Q12056;3
Q12057;2
Q12058;3
Q12059;2
Q12060;0
Q12061;0
Q12062;0
Q12063;2
Q12064;0
Q12065;0
Q12066;0
Q12067;2
Q12068;0
Q12069;1
Q12070;0
Q12071;0
Q12072;1
Q12073;0
Q12074;0
Q12075;0
Q12076;0
Q12077;1
Q12078;4
Q12079;0
Q12080;0
Q12081;0
Q12082;0
Q12083;0
Q12084;0
Q12085;1
Q12086;1
Q12087;0
Q12088;0
Q12089;0
Q12090;0
Q12091;2
Q12092;0
Q12093;0
Q12094;0
Q12095;0
Q12096;0
Q12097;4
Q12098;0
Q12099;4
Q12100;2
Q12101;1
Q12102;1
Q12103;0
Q12104;6
Q12105;3
Q12106;0
Q12107;3
Q12108;1
Q12109;1
Q12110;0
Q12111;1
Q12112;1
Q12113;0
Q12114;1
Q12115;0
Q12116;0
Q12117;0
Q12118;1
Q12119;1
Q12120;1
Q12121;0
Q12122;0
Q12123;1
Q12124;0
Q12125;3
Q12126;0
Q12127;1
Q12128;0
Q12129;0
Q12130;0
Q12131;1
Q12132;1
Q12133;1
Q12134;1
Q12135;0
Q12136;2
Q12137;0
Q12138;0
Q12140;0
Q12141;0
Q12142;2
Q12143;3
Q12144;0
Q12145;1
Q12146;0
Q12147;1
Q12148;4
Q12149;11
Q12150;0
Q12151;3
Q12152;0
Q12153;3
Q12154;2
Q12155;2
Q12156;0
Q12157;1
Q12158;0
Q12159;3
Q12160;0
Q12161;6
Q12162;0
Q12163;5
Q12164;0
Q12165;4
Q12166;5
Q12167;1
Q12168;0
Q12169;0
Q12170;0
Q12171;4
Q12172;0
Q12173;4
Q12174;3
Q12175;1
Q12176;4
Q12177;3
Q12178;0
Q12179;0
Q12180;0
Q12181;11
Q12182;1
Q12183;0
Q12184;2
Q12185;1
Q12186;0
Q12187;0
Q12188;0
Q12189;0
Q12190;0
Q12191;0
Q12192;2
Q12193;3
Q12194;6
Q12195;0
Q12196;0
Q12197;0
Q12198;3
Q12199;13
Q12200;1
Q12201;0
Q12202;0
Q12203;4
Q12204;1
Q12205;0
Q12206;0
Q12207;2
Q12208;0
Q12209;0
Q12210;0
Q12211;0
Q12212;0
Q12213;0
Q12214;0
Q12215;0
Q12216;0
Q12217;0
Q12218;0
Q12219;0
Q12220;0
Q12221;0
Q12222;0
Q12223;2
Q12224;0
Q12225;3
Q12226;0
Q12227;0
Q12228;3
Q12229;0
Q12230;1
Q12231;0
Q12232;1
Q12233;6
Q12234;0
Q12235;0
Q12236;0
Q12237;2
Q12238;0
Q12239;0
Q12240;4
Q12241;0
Q12242;0
Q12243;1
Q12244;1
Q12245;0
Q12246;0
Q12247;1
Q12248;1
Q12249;2
Q12250;2
Q12251;4
Q12252;0
Q12253;2
Q12254;1
Q12255;1
Q12256;0
Q12257;0
Q12258;3
Q12259;1
Q12260;1
Q12261;0
Q12262;0
Q12263;0
Q12264;1
Q12265;4
Q12266;1
Q12267;3
Q12268;0
Q12269;0
Q12270;3
Q12271;0
Q12272;3
Q12273;0
Q12274;0
Q12275;3
Q12276;0
Q12277;2
Q12278;2
Q12279;0
Q12280;1
Q12281;4
Q12282;2
Q12283;0
Q12284;1
Q12285;4
Q12286;1
Q12287;0
Q12288;2
Q12289;0
Q12290;0
Q12291;0
Q12292;3
Q12293;0
Q12294;3
Q12295;0
Q12296;1
Q12297;5
Q12298;1
Q12299;0
Q12300;1
Q12301;0
Q12302;0
Q12303;0
Q12304;0
Q12305;0
Q12306;0
Q12307;2
Q12308;0
Q12309;0
Q12310;0
Q12311;0
Q12312;0
Q12313;1
Q12314;0
Q12315;1
Q12316;1
Q12317;1
Q12318;4
Q12319;0
Q12320;0
Q12321;1
Q12322;0
Q12323;1
Q12324;1
Q12325;1
Q12326;0
Q12327;4
Q12328;0
Q12329;0
Q12330;0
Q12331;3
Q12332;0
Q12333;1
Q12334;2
Q12335;4
Q12336;1
Q12337;1
Q12338;1
Q12339;3
Q12340;5
Q12341;1
Q12342;3
Q12343;3
Q12344;1
Q12345;0
Q12346;0
Q12348;3
Q12349;0
Q12350;0
Q12351;1
Q12352;4
Q12353;1
Q12354;1
Q12355;3
Q12356;3
Q12357;3
Q12358;2
Q12359;0
Q12360;1
Q12361;4
Q12362;1
Q12363;0
Q12364;0
Q12365;0
Q12366;0
Q12367;1
Q12368;1
Q12369;0
Q12370;1
Q12371;0
Q12372;3
Q12373;3
Q12374;3
Q12375;0
Q12376;0
Q12377;1
Q12378;1
Q12379;2
Q12380;1
Q12381;8
Q12382;9
Q12383;2
Q12384;2
Q12385;0
Q12386;0
Q12387;1
Q12388;0
Q12389;3
Q12390;3
Q12391;2
Q12392;0
Q12393;6
Q12394;0
Q12395;0
Q12396;0
Q12397;0
Q12398;0
Q12399;0
Q12400;1
Q12401;0
Q12402;1
Q12403;0
Q12404;1
Q12405;0
Q12406;1
Q12407;2
Q12408;0
Q12409;0
Q12410;1
Q12411;2
Q12412;1
Q12413;0
Q12414;1
Q12415;1
Q12416;0
Q12417;0
Q12418;4
Q12419;0
Q12420;0
Q12421;0
Q12422;1
Q12423;0
Q12424;0
Q12425;0
Q12426;0
Q12427;0
Q12428;0
Q12429;0
Q12430;0
Q12431;2
Q12432;0
Q12433;0
Q12434;2
Q12435;0
Q12437;1
Q12438;0
Q12439;2
Q12440;0
Q12441;0
Q12442;0
Q12443;0
Q12444;3
Q12445;0
Q12446;0
Q12447;0
Q12448;0
Q12449;0
Q12450;0
Q12451;0
Q12452;0
Q12453;0
Q12454;0
Q12455;0
Q12456;0
Q12457;3
Q12458;0
Q12459;0
Q12460;1
Q12461;0
Q12462;2
Q12463;0
Q12464;3
Q12465;0
Q12466;0
Q12467;0
Q12468;2
Q12469;0
Q12470;1
Q12471;0
Q12472;2
Q12473;0
Q12474;0
Q12475;0
Q12476;0
Q12477;0
Q12478;0
Q12479;1
Q12480;0
Q12481;0
Q12482;2
Q12483;2
Q12484;0
Q12485;2
Q12486;0
Q12487;1
Q12488;0
Q12489;0
Q12490;1
Q12491;0
Q12492;2
Q12493;1
Q12494;2
Q12495;0
Q12496;0
Q12497;0
Q12498;0
Q12499;0
Q12500;0
Q12501;2
Q12502;0
Q12503;1
Q12504;0
Q12505;11
Q12506;2
Q12507;0
Q12508;0
Q12509;0
Q12510;0
